sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),target
5.128865555561068,3.4271954206072546,1.6480981674493536,0.1105965421892981,0
4.631269719884463,3.532355702751784,1.268574993214281,0.35185910235672485,0
5.234820132474655,3.310780881999222,1.5609991843013558,0.2228242830384665,0
4.74097138864451,3.749633651517125,1.8663562466117198,0.26245623979481225,0
4.941654515716475,3.733631093918589,1.5330065396638026,0.5178848703242676,0
4.620902410468708,3.573979741148338,1.268356735127687,0.38225826312342137,0
4.8092567772359205,3.378917212673669,1.6570098437987268,0.39105599549925596,0
5.411414167718682,3.658847822238125,1.4174321559761378,0.19625817917784985,0
5.338935323761895,3.960506709367495,1.2066013347093743,0.17846455281909945,0
5.020678129852064,3.7004580021081406,1.4682678229010824,0.28461760654348756,0
4.983744136332973,2.7630048507049167,1.5547863057691662,0.3861820075468526,0
4.8015371161857034,3.5577677625140662,1.532838316939671,0.22139883449951164,0
4.412393782929692,3.1845640150667323,1.0931120683578648,0.34793968596268643,0
4.661118781869672,3.4999993861474707,1.618427379911423,0.20621231113451996,0
4.51982159170261,2.83145298812045,1.126610817889821,0.5100653449364211,0
5.084517959152592,2.859763874829323,1.486407412674114,0.17288472587732445,0
5.037922133290555,3.251587787523425,1.3184776672951697,0.2784098289045902,0
5.68776191968,3.6858363686519975,1.3045096290407727,0.1820019216583738,0
4.716681865852226,3.3924775514553502,1.427396843703289,0.27186079164066235,0
4.622825619596821,3.06685988761773,1.5144943825793693,0.35983550296186484,0
5.337889178748722,3.407754691330225,1.5661013523691705,0.24159774957139285,0
4.5941569942918505,3.255759417217038,1.5551110494181666,0.20194652877036895,0
5.334094280969358,3.7768999284441667,1.5647419079083809,0.26278616773231667,0
5.140822721569926,2.593849679569322,1.2924133997267726,0.3371624141189822,0
5.7574153300552755,3.448245790310107,1.4433894542801746,0.1729967170443974,0
4.500046488157699,3.289950177679698,1.534012360886402,0.3813172915421777,0
5.01601612101704,3.006870780694847,1.3736902260633843,0.4993887360382345,0
4.870576390291336,3.044652364601448,1.768675088600875,0.16249531111600815,0
5.081851789569864,2.6139146838837237,1.3793260465795252,0.35074811000791906,0
4.712626908532613,3.632733629996484,1.5174688398771725,0.2364681264865602,0
5.721938700820074,3.453592694760749,1.4611676375841287,0.29190317783041697,0
4.6324382865166855,3.8978269868324933,1.5720250558166868,0.2755075749290497,0
4.827385934687589,3.1923051284426522,1.6488681886186165,0.11153640463456421,0
4.8705579809980835,3.5721318889816387,1.581710578849817,0.2558787477439649,0
5.066366694337294,3.480949857793396,1.1926458821867696,0.18751487580270382,0
5.333249187697397,3.615210098948947,1.4209827646879907,0.3970977927302428,0
5.129768180258688,3.6369326002465754,1.4819027998910008,0.3374724305986766,0
5.207978182353179,3.220610116548516,1.583073274124903,0.18106948060190425,0
4.453768448313074,3.1544409724593545,1.5414026008562,0.32258380029226696,0
5.001521363735804,3.179690870755212,1.2740037120108796,0.43540505499375287,0
5.150143938809989,2.9662003019092844,1.1730994209937813,0.23511829791241595,0
4.924087714252252,3.39018732993209,1.2129845890153572,0.3795697478456303,0
4.930046426803717,3.1442317352699587,1.2244892296839733,0.17119690046708608,0
4.9639728223489135,3.7815473908213675,1.634218696764912,0.38460374322343915,0
5.40653074684889,3.08682137897122,1.6977932499602055,0.2633658344663027,0
5.095772469035199,3.566521394523303,1.6618400468567827,0.34309391362760033,0
4.901742971205711,3.14322941259209,1.6333612799250294,0.23563042752507346,0
5.209067052088826,3.70430517558669,1.4412943609446331,0.22364436912009736,0
5.271808935240836,3.455993549637395,1.208757396038657,0.1329768378844502,0
4.755389983761896,3.376301054159405,1.6727868581443055,0.34807993698486606,0
4.447813205670262,3.470691031144222,1.7514908751473581,0.5131388645846443,0
5.218954807463757,2.8385373978221202,1.642429644790269,0.22780423507258665,0
4.847513854040072,3.277236615168773,1.3913347113396217,0.2791319952188252,0
4.563614761790041,3.7299350443833164,1.8754863038729248,0.19058284904867093,0
5.026788310892317,3.222408158728329,1.355360731995646,0.20228522503160795,0
4.651460431937188,3.427388363043101,1.3926503549307454,0.2844335659833884,0
4.632891138745864,3.334446214351053,1.7597764543101773,0.16142027946592236,0
4.926571266682016,3.860323793270053,1.2442447380655997,0.3274740274132597,0
5.198887200972577,3.6155182857022616,1.6025143638926942,0.2673196221389236,0
4.679686834361022,2.6153467841798497,1.3859776547348615,0.1484725573668197,0
4.6653894399814915,2.960433450855744,1.4185443982523787,0.45070178990144244,0
4.877765716794654,2.9539594415867265,1.4831352927488992,0.3113159549401207,0
5.154549456642779,3.4255147050130734,1.6283852768864,0.16255946263060006,0
4.482100122353358,3.14902415889415,1.347529422739983,0.41889403783757606,0
4.761031981155217,2.7105531950082025,1.4881367449831187,0.13542971850334498,0
4.958610828375579,2.560177336047418,1.627099255543908,0.1813965401355123,0
5.245190478869823,3.11270274249239,1.542737935085434,0.24530765215096179,0
4.955549868416142,3.2436308693430824,1.3481688204613753,0.33662547296935735,0
4.80086460381172,3.0951730030592075,1.2663588413173108,0.23895221078342194,0
4.952727183390071,3.8856268781401933,1.5969868955354865,0.20134007864077383,0
4.892419536628144,3.5333041602236337,1.6317773479442832,0.312923921957716,0
5.005064287762178,3.6409365942163032,1.706298032642445,0.169650588575159,0
5.0662530720388705,3.338457855939763,1.4877725775380737,0.30977956845626503,0
4.864127593910218,3.8748517986986153,1.288348928703416,0.17309937462037098,0
5.407608824417077,3.2867263359546435,1.7576879045726497,0.23034248616385092,0
5.659001506744925,3.314321652703114,1.6106132797200445,0.2870443396627005,0
5.081952076293987,3.0136463554754434,1.547236155598943,0.23375543628198636,0
5.034388321725613,3.8198124781370604,1.7687129553635388,0.2810480468429606,0
4.815917914313244,3.4806198439958944,1.350142152679564,0.2541978625464822,0
5.552280857470567,3.3772336205874893,1.8443576189548467,0.41828563044177325,0
4.779686834947658,3.5187441794317125,1.5635062021856296,0.32482940631449186,0
4.9903785307293145,3.6751708231663685,1.5502477199871847,0.3389671933783611,0
5.247200622514857,3.089282719039293,1.4116283494043274,0.24230597304076407,0
5.008846308685289,3.2120590380490617,1.6543768080994365,0.23137014412239215,0
5.361495075130266,3.4249114779236396,1.1276997485396216,0.21601522725191535,0
4.8204610723509385,3.7356685174542474,1.8634367825793923,0.2861222550902853,0
4.977790935071652,3.854046008106679,1.740999327528016,0.2081118142872406,0
5.61818154265264,3.743511054393649,1.3402738980600053,0.2977920972447918,0
5.528500486770474,3.9491850121242913,1.535922809595635,0.26089890738601523,0
5.391158079564989,3.415816797020057,1.278109640842334,0.3408246642494016,0
5.0276969248968095,3.327086108805384,1.8001674591727572,0.1113712230730795,0
5.27764219008371,3.9377787658891563,1.3514383963835719,0.2489005407583662,0
5.170621771176138,3.558901751354255,1.3969913893791261,0.15485196834442153,0
4.573619590705791,3.117970704882169,1.5591064297220616,0.23963212200694547,0
4.518416703690259,3.5938423059299947,1.4520860021343747,0.17455946433882058,0
4.400148422676224,3.5949365646122216,1.0551677598110054,0.40082283037563315,0
4.9282745410421995,3.042103027396345,1.7163800451849036,0.23850633724349501,0
5.229895360404677,3.7694422907807206,1.3910177557698646,0.31721984388757485,0
4.723082182108659,2.793564357685808,1.6575922166157018,0.12814209456655118,0
5.235131244593942,3.573976357910581,1.279191651585443,0.26317743539647726,0
4.841178903004512,3.1409153013589823,1.3992914088583572,0.16118228561982384,0
4.5677546805507605,3.5202642528984343,1.2019773286543776,0.3234817468530192,0
4.586285946212104,2.9988426728357833,1.4674954579889834,0.33647510215077253,0
5.0672033738051825,3.3212264721685156,1.3055477883066469,0.2431363272504324,0
5.431527952225853,3.1210454392807416,1.626481187195616,0.39537978018949393,0
4.9072261139350495,3.3217915564473186,1.1795809397065817,0.3105820285550041,0
4.827399119135887,2.961211760047466,1.2088937331285756,0.3172655374116427,0
5.440700324348917,3.9815093595332636,1.6513690088099269,0.24451998005613182,0
4.844644811447072,3.6319797939321368,1.4218290653162415,0.44854074192246696,0
4.732728128214076,2.318574493450135,1.5603652415885718,0.16354915386496163,0
5.685280292764139,3.472248595231317,1.4764158070050817,0.23891687025215988,0
4.728800164812805,3.287453785473373,1.378636313522291,0.35894514621869056,0
4.883808803897229,3.0811460990792163,1.3634029673762167,0.3894598474058091,0
5.710221124621413,3.604353724390967,1.2982671998319855,0.19146318911266974,0
4.9919170421790575,3.5055096194862734,1.3486027444848183,0.35246597658220724,0
5.304408881462139,3.1319856616862416,1.3467427089084598,0.4210537224997565,0
5.246231837658335,3.1450279808471,1.3600392067281988,0.23155021960801986,0
4.723629300796495,3.4139544374758803,1.492494551479028,0.17279480993199592,0
4.738138411497673,3.4363940566524733,1.7221824109931616,0.3279085096645809,0
5.024007296723787,4.064823352466567,1.54429179596964,0.16264794806497418,0
5.15766906403417,3.1930493463765277,1.2673306429246132,0.3477920256042636,0
5.339961319663559,3.4114729832953365,1.5263239050821804,0.2645166589314551,0
4.97849389164301,3.3964314406366958,1.578452088405917,0.3328060394662983,0
4.742935930885986,3.446173810724595,1.3321605791781772,0.26771177281739034,0
5.195989742480534,3.473910255795747,1.5983974930365996,0.40122492443396535,0
4.4307242358905565,3.0600481485583537,1.4938400428727039,0.4818286970494224,0
4.546447082438074,3.607411767762331,1.5658825538732821,0.19051738259442275,0
4.9199043692894815,3.2507996744026975,1.8715041674590798,0.11784452570900716,0
5.110452863503563,3.0771262400577495,1.7150021995414364,0.32908081123806565,0
5.364549765394514,2.7406624039817484,1.141932915434998,0.1542591964407628,0
4.403380699079413,3.801105249900191,1.1224020625061841,0.23299108664136464,0
4.583030924888088,3.0232105705574175,1.4201042755255078,0.39141099979686633,0
4.695193854686613,3.3797701447003505,1.4078161985797293,0.3654479626371185,0
5.242988469349466,3.8458651363079053,1.2366246748345124,0.2926360359029827,0
5.209829087548332,3.331366892343538,1.4145265355760788,0.36770338605606034,0
5.196101482753646,3.7609443287469326,1.5382035832799936,0.33158674082287176,0
4.960361536982559,2.9257153405306764,1.4462630048700693,0.42269306873232904,0
5.240515312268672,3.469300960328792,1.5722983838110378,0.26886238234975246,0
5.144322134780475,3.958039423123394,1.3467043075846539,0.23769254997015213,0
5.347257456414667,2.9271342195343806,1.4158236277780132,0.2739783032392772,0
5.059553367502746,3.645685764720437,1.415879290383663,0.31030888046053956,0
5.2200947850875465,3.349573726296456,1.3044317987273393,0.33787250890701437,0
4.890067731232957,3.1672906232560876,1.714901850822801,0.31975150341720293,0
4.983754412465016,3.1767065176572262,1.6618932526518269,0.2837292639331408,0
4.773592610103053,3.4814369437304507,1.4413387220709661,0.38978213389695193,0
5.120787973624258,3.933296953964327,1.508239313014443,0.16070344216212587,0
5.132501065498583,2.991136457745249,1.1109823894658322,0.3142046814986879,0
5.076865998505734,3.547657542703075,1.6394711230394274,0.19717400618617892,0
4.512053297046728,2.4985245068150217,1.5676898170057698,0.34949574332438116,0
4.6082717765290235,3.372144533901461,1.452907643710862,0.1512453050490764,0
5.003955759420433,3.5370178635029417,1.6715941750061014,0.21552176401918113,0
5.1035330441658315,3.568294728128603,1.1844654712212257,0.3614213437635552,0
4.865368248166471,3.4396072985778425,1.4708707631507738,0.2056071321473317,0
5.144824975585568,2.838819847368568,1.4027828024098112,0.21839736517739186,0
4.904242496140491,2.9393226800633023,1.4244769725588027,0.32443506789887805,0
5.338541197382181,4.163732582788097,1.312952048470591,0.32786855771109247,0
4.701268306343888,3.5127078382126777,1.5497012518541782,0.3288148685921906,0
4.9505594304109435,4.053423106247216,1.4277440865133042,0.16873342875335456,0
5.3559269569378465,3.210464912357417,1.4608981028689123,0.35680052158742026,0
5.249081983822953,2.840761466136814,1.8436541281846865,0.34605259079080314,0
4.996487242490932,4.051874566292665,1.2417200333123681,0.17882135719761658,0
5.7696271440627855,3.283967236540628,1.443506112350001,0.20178291394281686,0
4.770743491087138,3.282325387301063,1.6176091710471703,0.2728617141290543,0
5.492425257680927,3.1676097402950325,1.3633927727620394,0.398058848841708,0
4.787756371916025,3.0869755357199775,1.8454689340072936,0.31341535205794596,0
4.92054794999264,3.3165615387442107,1.5757531720533782,0.18460735364281677,0
4.777503600702747,3.1657700560245483,1.4623635310746703,0.23454487906715774,0
4.600560246203995,3.3952949673754493,1.0928187585726414,0.18661232658378873,0
5.79839393304143,2.819736303312762,1.5342512595552438,0.3765666753539306,0
4.882953519295908,3.7598895577378366,1.4604825633336747,0.25902319806487195,0
5.243479078295767,3.34731307402004,1.2458197661809973,0.29529752796939857,0
4.825148565383927,3.3683358879389935,1.4074601301035756,0.17109620354791627,0
4.636011011707345,3.697317333195971,1.4021035663038823,0.18249084884508068,0
4.781444897322341,3.402701307591205,1.6469200836743645,0.22585999157819894,0
5.093858485787064,2.74505957870122,1.470419445014637,0.1891033841773565,0
5.203646438614067,3.347573084763435,1.7694698700828941,0.33453194626991034,0
5.167447671258886,3.17488660557782,1.8893962368622164,0.3201903787110205,0
5.402387547011845,3.0288448738929876,1.3672395650041709,0.22145758384768255,0
4.707899198292678,3.9219249009214834,1.5259413148536165,0.28679832774397856,0
4.788730602126894,3.0074782150722554,1.7820128136843598,0.34076551536910876,0
4.6338876046616,2.7899149960162997,1.638216262054188,0.2567452078591344,0
5.1019011274487465,3.315138145998929,1.3584473792718867,0.3972763622828437,0
4.844022817742228,3.5667689000525145,1.7586774033122425,0.21765043806052603,0
5.568686822302892,3.714782707462659,1.4555140943159581,0.30939248829881955,0
4.656306372423779,3.1624839397775153,1.51021762227155,0.19077607573291852,0
4.468642210795259,3.445483532413296,1.7903783979846182,0.13855270708709005,0
4.978559260007305,3.4978655226533104,1.195641847203305,0.2842170124195951,0
5.360255228476264,2.8255721781450163,1.5080134618799195,0.3751977558983107,0
4.689109102321251,2.9441799997158937,1.008550715286924,0.3736364455733854,0
5.372780371633102,2.9754890917869026,1.5015850500037864,0.16744920085583914,0
4.988725136915218,3.504927437964518,1.5038764099979673,0.30168955728931196,0
4.431597708454959,3.213881731365252,1.379457115218628,0.20596780525460012,0
4.438777635497021,3.2402845803664464,1.5339591325319648,0.22661282449564757,0
4.631057041183132,3.1207629780348896,1.6497931617028507,0.4374106096675953,0
4.882413423534475,2.898690766172389,1.3814597031695726,0.26858152746460134,0
5.30316407454922,3.1547805441263717,1.4819751648334645,0.28142998259478913,0
4.925811315338742,3.3176336380448523,1.672408168252982,0.1313349718330516,0
4.919576250929111,3.437505656184182,1.6874905704512366,0.30544183122898416,0
5.033022211120893,3.4597614428998287,1.497638525035925,0.30063592336750516,0
4.451693280726399,3.3915438362186596,1.6257345274419852,0.1444733173648537,0
4.913720100087081,3.19892099123186,1.6304748787703105,0.24287326808583448,0
5.3386488033310355,3.302636724424255,1.1480625305092762,0.21995650254114119,0
4.5732143879451135,3.436946849336285,1.4513547783477687,0.1943972673858939,0
5.646949796998753,3.0442788304154127,1.2438577265875645,0.16611632441952862,0
5.140361965019105,3.4117103818249888,1.3660563655632956,0.20328751617205087,0
4.694192955792106,3.2771107468543286,1.2837192719812196,0.2944347879867416,0
4.724013962964112,3.2813242966245904,1.345444856794803,0.2996589796355795,0
5.038547367394844,3.7298466618550794,1.6685509969494774,0.25137249933324135,0
5.0536344662248744,3.352195066869382,1.4005340232282821,0.4050946688994454,0
4.949453772616629,3.9365120068899824,1.3902898362431086,0.15366647816957496,0
5.306473799730831,3.2201715388691836,1.4307564593463242,0.1285210542060155,0
5.282033927683816,3.2065376087456783,1.4094039377880503,0.38172239018072085,0
4.691852618341558,3.6838144956376357,1.672639589888844,0.13371244866855475,0
4.6572648279759,3.660859513925141,1.3331361746661485,0.36927123863207145,0
4.809175959724185,3.903576053209833,1.6581143114351964,0.33906574414675433,0
5.171965598189915,3.3722473628610894,1.244352544913005,0.45699382924455756,0
5.407596315201385,3.1964156772570615,1.664680424824495,0.1991073105343423,0
5.3502991627394545,3.4369196483244315,1.3506892674297295,0.4047561771760073,0
5.404331639951716,3.059572229316649,1.3828542653081763,0.16633526433012724,0
4.6643164543959355,4.18358627773134,1.3341057676707713,0.3397979814834347,0
5.435322220816905,3.3851590143362325,1.345755552612439,0.23880497855915644,0
5.442771592615712,4.064732846330773,1.688030161546588,0.23570333166369478,0
5.2495391967358325,2.9386106059590205,1.5752402512632262,0.5276116066881282,0
5.3249389831311005,3.227943341531891,1.3374360903892577,0.36541753533559435,0
4.87517610871758,4.075684521524506,1.3609800295212033,0.20558965192657808,0
4.693674484546906,3.9917807823023885,1.5903849689605893,0.38980732301583293,0
4.423562661356839,2.981332340210565,1.4637141805923168,0.3472641516502193,0
5.239004709484475,3.8786297981542983,1.261502525128823,0.10649647311976285,0
4.914217082985346,3.287722277688384,1.3910295431565602,0.3181538584617687,0
4.693448120207488,4.128512859198766,1.0407395082759074,0.16619357202111673,0
4.569155308729002,3.3038473397726387,1.6894052154875248,0.23376164180609055,0
4.961807012693451,2.914787478478617,1.4222129227925668,0.2819007113248364,0
5.189304905874976,3.7104658081776893,1.4590548261695009,0.20787808945331884,0
5.46965261647886,3.5501582990969713,1.460060505533111,0.372723012277012,0
4.821860315857012,3.6378906598850023,1.5724863185031295,0.2513112532611698,0
5.2321940022722275,2.7402595647104184,1.1923669544148754,0.31435968946854714,0
5.197856284986243,3.8652243166607074,1.6057067944665104,0.2957684397032874,0
5.195954650102635,3.302202673640815,1.354168282507326,0.31183675281135065,0
5.7604631920427,3.6372634485942807,1.3911625334892783,0.37271146137815864,0
5.468585728026586,3.6997909327676526,1.3571199568196397,0.26827938692304143,0
4.802497111889214,4.0633033194456525,1.5210638958721197,0.330747313902066,0
5.336563045130278,3.1891297559379503,1.0445487105753524,0.19250180741670514,0
5.310568524008131,2.9867409577485042,1.51142946178361,0.10487151492507707,0
4.700524513504813,3.920474905337944,1.8066155561144919,0.1501346494468453,0
4.685286005387292,3.3701746404526562,1.5888116253227296,0.3054691566154885,0
5.003950579845676,3.565438844650603,1.4814817605512582,0.30247279727405546,0
5.682624888923747,3.45236665503036,1.6268828012424832,0.2805297631137291,0
5.400849375008723,3.0117938454018205,1.3161707031650418,0.3954931526520921,0
4.987651481085,3.476660021235751,1.575064366438887,0.45781981869096655,0
5.35866680443675,3.0628675249364514,1.1508279927916574,0.2777120266936863,0
4.789653110193963,2.9787537956489745,1.468420545537202,0.3601681742746632,0
5.309302005950315,3.9220140450968017,1.4215604151442607,0.21477068834447338,0
4.935436690073372,3.834987953100536,1.6455024268369336,0.275640127744034,0
5.221374614012683,2.811669646247381,1.3376469466643093,0.36908501077448397,0
5.250217717586151,3.385419246795001,1.5221697091643376,0.2337306989695392,0
4.85239958667099,3.5170791950767786,1.4937812887405644,0.20604246545882324,0
4.445749173444859,3.193751273280369,1.6858231738547096,0.20594161955921442,0
4.7344973286693,2.983651908418222,1.4290776404806802,0.26245865899239534,0
4.852335349534026,3.8930856263960707,1.4904216951109033,0.29613080530573155,0
5.040248182327161,3.3187005173378172,1.5845984716342798,0.3075481582975889,0
4.825462276140709,2.934003406692062,1.0083747561162255,0.11959873418475045,0
4.735845294408721,3.325472313158067,1.37717466853012,0.16692323810965537,0
4.628946117534812,3.594707416492004,1.6010739877533287,0.30923432977368104,0
4.830975379715013,3.076342020103014,1.3233732167566095,0.2689741695157976,0
4.966430605727756,3.4814157510929236,1.556159624304599,0.21828259098680064,0
4.777819065990702,3.5711177254015203,1.3860118111436117,0.21022297696332753,0
5.440232855739076,3.1029497979579177,1.4765454937972322,0.325604965932278,0
4.821401317121834,3.6274782669089296,1.5621074340343415,0.28312096836169104,0
4.894006825054631,3.915610266942063,1.6842914536613662,0.2634324095168771,0
4.954953820010962,3.343592036575546,1.4233537265504759,0.39746623597549907,0
4.929588076802275,3.5095158471649626,1.2949662641241697,0.17585973216200745,0
5.09625951783199,2.9799030399044506,1.708605904799386,0.3778446780095711,0
5.603680931378019,3.9323679734600554,1.4258115002987555,0.2316593882824786,0
5.008993284800026,3.465543622364221,1.3452119516225038,0.3413240638149171,0
5.290696072939323,3.37946439130572,1.4654162840704485,0.23033912518270971,0
4.816207398071512,2.6518282908547213,1.8128603326682424,0.14781317499752955,0
5.166029049135043,3.272421042084223,1.3687841251483577,0.28534611545366,0
4.864549522529273,3.7197178360765917,1.4682658704309515,0.2670009093868843,0
5.033301746390793,3.1586261384794088,1.3238632912665445,0.14064918983630176,0
5.14876050620039,3.082084562208038,1.3834651232739317,0.25605192555847395,0
4.789056917708755,3.898834902097045,1.6915551876344068,0.15619469716363743,0
4.820390345456603,3.3762986762622944,1.2137284800094217,0.36766930867434533,0
5.366157054476119,2.9682346495009817,1.6530904656551444,0.33954215709593566,0
4.906322009735856,3.6495925389542547,1.6353669718053137,0.12993868994804514,0
5.411284120968607,3.3968261692290818,1.3706921798872669,0.36735337445773736,0
4.775141145754894,3.1867628223272355,1.3845300024373557,0.12273933629463507,0
4.801359728215652,3.76797215155244,1.5719617902968548,0.43229745140182735,0
5.3622072500152065,2.9166776109391623,1.4558548806768232,0.3515055548726064,0
4.719645990235989,3.5811396184708117,1.5575938555640416,0.2970033726890934,0
4.818586316958901,3.0847694908583203,1.442983402983164,0.29201121407998554,0
5.530214212091294,3.740852551523827,1.4475178158752795,0.30965110415507047,0
5.192893390261572,4.003975720921922,1.6369525081513208,0.3141454125354798,0
5.080646521949676,3.831095128153978,1.6572704052823164,0.43995188915823286,0
4.934308943729523,3.7215652208208017,1.5526922808033414,0.2905404202834177,0
5.377617147380502,3.740182081058456,1.6730605525314821,0.46869059593476253,0
4.7728399732565485,3.615610853387947,1.4372277110746725,0.11281389339003356,0
4.768732011770353,3.9775443290837957,1.2252720995523516,0.4402665825991328,0
4.990859403833463,3.1213889355257254,1.5054464202942799,0.1874460455087471,0
5.605796899643121,3.47069387125629,1.5590650017182135,0.3447098682534554,0
